TIME,S_MIN,S_MAX,S_MID,S_COUNT,S_VAR,T_MIN,T_MAX,T_MID,T_COUNT,T_VAR,SGR_MIN,SGR_MAX,SGR_MID,SGR_COUNT,SGR_VAR,SO
1193,37.21 ,61.01 ,53.67 ,16,7.69 ,4.25 ,40.62 ,21.92 ,34,8.70 ,0.34 ,0.42 ,0.40 ,36,0.0231,0.1852
1194,45.30 ,66.49 ,52.39 ,16,6.06 ,4.89 ,40.54 ,21.06 ,28,8.42 ,0.34 ,0.42 ,0.39 ,42,0.0193,0.1953
1195,33.77 ,73.51 ,56.68 ,44,8.56 ,5.60 ,38.92 ,19.35 ,41,8.72 ,0.32 ,0.42 ,0.39 ,37,0.0241,0.2259
1196,39.26 ,73.97 ,55.66 ,36,6.99 ,6.26 ,44.63 ,24.03 ,21,10.01 ,0.35 ,0.42 ,0.39 ,47,0.0178,0.138
1197,41.10 ,61.92 ,54.34 ,19,6.89 ,8.05 ,46.31 ,27.23 ,29,11.60 ,0.35 ,0.41 ,0.39 ,45,0.0199,0.1254
1198,42.27 ,62.22 ,52.66 ,15,6.13 ,9.10 ,41.17 ,22.51 ,31,8.73 ,0.36 ,0.47 ,0.39 ,46,0.0221,0.1023
1199,31.95 ,73.09 ,55.47 ,40,8.40 ,9.11 ,34.49 ,21.14 ,28,6.78 ,0.36 ,0.50 ,0.39 ,51,0.0276,0.2774
1200,35.32 ,73.86 ,54.69 ,38,7.94 ,8.41 ,34.65 ,23.19 ,30,6.97 ,0.35 ,0.45 ,0.39 ,55,0.0198,0.2192
1204,30.43 ,70.75 ,51.97 ,36,9.10 ,11.60 ,35.39 ,23.34 ,34,6.12 ,0.24 ,0.41 ,0.35 ,66,0.0398,0.1812
1205,33.75 ,64.70 ,51.76 ,31,7.23 ,11.37 ,35.29 ,23.51 ,28,6.46 ,0.24 ,0.41 ,0.36 ,75,0.0321,0.2574
1206,36.26 ,57.93 ,50.49 ,16,7.63 ,12.00 ,42.30 ,24.99 ,33,7.95 ,0.32 ,0.41 ,0.36 ,82,0.0246,0.1767
1207,35.70 ,62.74 ,51.31 ,24,6.87 ,13.97 ,42.39 ,24.54 ,37,8.72 ,0.32 ,0.41 ,0.36 ,86,0.0238,0.2309
1208,28.47 ,68.25 ,50.22 ,41,7.32 ,12.78 ,44.56 ,26.65 ,28,8.64 ,0.29 ,0.43 ,0.37 ,88,0.0297,0.2324
1209,30.64 ,60.33 ,48.60 ,34,8.08 ,12.11 ,43.58 ,25.84 ,24,8.50 ,0.32 ,0.46 ,0.37 ,93,0.0317,0.2734
1210,31.89 ,56.53 ,47.54 ,17,8.65 ,13.32 ,46.74 ,25.51 ,31,8.54 ,0.34 ,0.52 ,0.37 ,86,0.0301,0.1545
1211,37.74 ,55.85 ,45.61 ,16,6.53 ,13.95 ,49.06 ,28.46 ,27,10.69 ,0.34 ,0.45 ,0.37 ,93,0.0215,0.1813
1212,40.30 ,64.48 ,48.27 ,43,5.79 ,14.12 ,52.97 ,26.74 ,36,9.34 ,0.35 ,0.43 ,0.37 ,93,0.0172,0.1587
1213,24.87 ,62.82 ,45.31 ,36,8.48 ,14.75 ,57.19 ,27.44 ,39,9.88 ,0.34 ,0.43 ,0.36 ,92,0.0196,0.1489
1215,31.18 ,53.69 ,42.90 ,15,6.71 ,13.61 ,63.93 ,29.56 ,32,12.73 ,0.32 ,0.42 ,0.36 ,94,0.0248,0.1521
1216,32.37 ,57.34 ,44.91 ,40,6.42 ,13.44 ,68.37 ,30.36 ,29,14.71 ,0.26 ,0.41 ,0.35 ,99,0.027,0.1758
1217,33.42 ,59.15 ,43.36 ,32,7.02 ,14.33 ,69.73 ,29.10 ,34,12.85 ,0.27 ,0.39 ,0.35 ,100,0.027,0.19
1218,24.34 ,53.42 ,41.57 ,31,8.42 ,15.42 ,74.30 ,31.80 ,34,13.51 ,0.29 ,0.39 ,0.35 ,100,0.0235,0.2162
1219,28.03 ,50.18 ,38.43 ,17,7.61 ,14.86 ,78.20 ,31.52 ,31,15.69 ,0.31 ,0.39 ,0.35 ,105,0.0236,0.2189
1220,27.89 ,53.94 ,42.37 ,36,7.75 ,12.65 ,81.09 ,35.46 ,22,20.53 ,0.30 ,0.42 ,0.35 ,101,0.0237,0.1926
1221,26.19 ,48.80 ,40.70 ,31,7.21 ,12.12 ,85.11 ,33.49 ,35,17.11 ,0.31 ,0.39 ,0.35 ,101,0.0214,0.1607
1222,31.70 ,49.16 ,40.30 ,32,6.06 ,12.33 ,87.14 ,32.06 ,32,16.40 ,0.28 ,0.39 ,0.35 ,102,0.0196,0.1592
1223,24.09 ,48.37 ,36.38 ,22,8.30 ,15.23 ,87.55 ,34.48 ,33,18.36 ,0.21 ,0.39 ,0.34 ,111,0.0213,0.1508
1226,29.93 ,53.42 ,38.83 ,31,6.74 ,13.23 ,96.45 ,38.18 ,30,21.53 ,0.25 ,0.39 ,0.34 ,109,0.0272,0.1693
1227,21.71 ,47.89 ,36.37 ,23,7.97 ,13.14 ,101.19 ,37.73 ,37,22.08 ,0.28 ,0.39 ,0.34 ,111,0.0227,0.149
1228,24.11 ,49.64 ,36.29 ,26,7.54 ,14.51 ,81.07 ,34.44 ,29,17.76 ,0.31 ,0.39 ,0.35 ,111,0.0181,0.1655
1229,25.50 ,57.17 ,39.63 ,40,9.73 ,16.30 ,105.60 ,40.88 ,27,25.47 ,0.32 ,0.39 ,0.35 ,115,0.0163,0.189
1230,27.58 ,59.33 ,40.01 ,28,9.06 ,16.90 ,105.57 ,43.29 ,27,25.42 ,0.33 ,0.40 ,0.36 ,114,0.0158,0.1563
1231,29.40 ,51.85 ,37.63 ,27,7.00 ,15.36 ,101.16 ,37.96 ,33,24.19 ,0.33 ,0.39 ,0.36 ,116,0.016,0.1621
1232,20.95 ,48.59 ,33.39 ,21,8.63 ,16.54 ,108.45 ,40.54 ,40,22.92 ,0.33 ,0.40 ,0.36 ,114,0.0153,0.1763
1233,23.01 ,58.32 ,39.76 ,44,9.13 ,16.58 ,85.04 ,35.27 ,32,18.13 ,0.34 ,0.44 ,0.36 ,119,0.0193,0.2033
1234,21.74 ,58.25 ,37.69 ,27,10.26 ,17.29 ,110.55 ,42.63 ,28,25.94 ,0.34 ,0.40 ,0.36 ,120,0.0155,0.22
1235,29.39 ,55.09 ,38.07 ,35,6.46 ,18.08 ,107.37 ,44.74 ,25,27.73 ,0.33 ,0.39 ,0.36 ,124,0.0148,0.1868
1236,25.14 ,52.69 ,40.14 ,15,7.88 ,11.37 ,103.78 ,40.32 ,33,25.01 ,0.33 ,0.45 ,0.36 ,120,0.0179,0.2313
1237,21.60 ,59.09 ,38.45 ,44,10.89 ,16.44 ,108.75 ,39.52 ,41,23.72 ,0.30 ,0.42 ,0.36 ,120,0.0182,0.2041
1238,15.67 ,55.54 ,35.95 ,31,12.03 ,14.89 ,108.03 ,37.95 ,36,23.45 ,0.31 ,0.40 ,0.36 ,129,0.0173,0.2569
1239,23.26 ,55.13 ,38.49 ,29,7.78 ,21.34 ,90.60 ,38.56 ,23,19.17 ,0.33 ,0.42 ,0.36 ,122,0.0223,0.2064
1240,24.43 ,52.04 ,39.66 ,24,7.30 ,19.08 ,103.43 ,41.74 ,28,25.81 ,0.33 ,0.41 ,0.36 ,129,0.0206,0.1937
1241,18.96 ,61.78 ,44.03 ,32,9.32 ,20.20 ,101.08 ,42.95 ,27,24.91 ,0.32 ,0.41 ,0.36 ,122,0.0204,0.2013
1242,19.18 ,60.21 ,36.66 ,38,13.16 ,10.95 ,102.25 ,36.51 ,45,22.37 ,0.32 ,0.39 ,0.36 ,125,0.0195,0.2548
1243,12.20 ,56.07 ,34.36 ,29,13.61 ,13.50 ,99.64 ,37.52 ,37,22.94 ,0.32 ,0.39 ,0.36 ,129,0.02,0.252
1244,25.30 ,53.52 ,40.92 ,31,7.61 ,20.05 ,91.65 ,35.21 ,26,18.07 ,0.32 ,0.39 ,0.36 ,127,0.0215,0.2576
1245,22.01 ,55.23 ,45.78 ,22,8.77 ,20.74 ,95.54 ,38.08 ,27,21.00 ,0.32 ,0.39 ,0.36 ,137,0.0215,0.2669
1246,19.91 ,64.38 ,44.92 ,37,13.25 ,20.53 ,93.45 ,39.37 ,26,23.20 ,0.32 ,0.40 ,0.36 ,129,0.0218,0.192
1247,10.98 ,60.94 ,34.59 ,32,13.94 ,15.68 ,91.81 ,39.86 ,33,20.79 ,0.32 ,0.41 ,0.36 ,132,0.0223,0.2024
1248,9.84 ,58.75 ,39.10 ,33,14.42 ,10.75 ,88.84 ,31.98 ,49,19.15 ,0.33 ,0.39 ,0.36 ,131,0.022,0.1268
1249,26.58 ,60.50 ,42.43 ,18,10.26 ,14.72 ,83.26 ,32.37 ,29,18.73 ,0.32 ,0.39 ,0.36 ,130,0.0233,0.2703
1253,22.22 ,61.28 ,44.15 ,30,10.74 ,14.73 ,79.77 ,36.94 ,30,18.16 ,0.32 ,0.40 ,0.36 ,131,0.0266,0.3477
1254,26.49 ,66.30 ,49.16 ,33,11.95 ,9.84 ,78.38 ,27.69 ,49,17.53 ,0.31 ,0.40 ,0.36 ,131,0.0279,0.3306
1255,25.03 ,73.16 ,48.84 ,25,16.30 ,10.11 ,67.63 ,28.69 ,27,16.06 ,0.31 ,0.40 ,0.36 ,124,0.0273,0.3178
1256,23.38 ,67.99 ,41.68 ,35,12.48 ,10.69 ,75.52 ,31.03 ,29,16.06 ,0.32 ,0.41 ,0.36 ,131,0.0267,0.2671
1257,11.13 ,67.11 ,39.63 ,40,16.16 ,12.50 ,73.44 ,33.79 ,34,16.34 ,0.31 ,0.40 ,0.36 ,132,0.0262,0.3144
1258,26.44 ,65.83 ,49.81 ,31,12.56 ,18.64 ,73.21 ,36.36 ,25,17.43 ,0.31 ,0.40 ,0.36 ,131,0.0256,0.2613
1259,24.80 ,78.54 ,49.31 ,25,18.21 ,11.17 ,72.45 ,32.88 ,33,16.80 ,0.29 ,0.40 ,0.36 ,131,0.0279,0.1983
1260,26.91 ,76.63 ,50.89 ,21,14.80 ,7.85 ,66.66 ,23.79 ,48,15.54 ,0.28 ,0.40 ,0.36 ,128,0.0307,0.2593
1262,22.98 ,67.20 ,44.55 ,35,12.78 ,15.17 ,67.47 ,31.88 ,37,14.37 ,0.31 ,0.40 ,0.37 ,127,0.0253,0.2483
1263,23.82 ,78.87 ,51.37 ,35,14.69 ,4.89 ,67.85 ,35.16 ,24,16.80 ,0.31 ,0.40 ,0.37 ,129,0.026,0.1599
1265,32.40 ,75.72 ,50.96 ,21,14.54 ,6.95 ,64.30 ,24.39 ,40,17.07 ,0.31 ,0.41 ,0.37 ,122,0.0286,0.2892
1266,20.06 ,71.56 ,39.63 ,54,11.75 ,10.43 ,53.01 ,21.34 ,41,10.92 ,0.31 ,0.42 ,0.37 ,125,0.0288,0.2725
1267,27.02 ,77.87 ,53.95 ,39,13.08 ,8.89 ,60.94 ,27.03 ,36,14.24 ,0.31 ,0.42 ,0.37 ,125,0.0293,0.2606
1268,31.66 ,93.45 ,57.28 ,23,19.54 ,9.58 ,60.89 ,32.58 ,25,14.85 ,0.30 ,0.42 ,0.37 ,128,0.0306,0.2435
1269,32.58 ,88.97 ,54.36 ,20,16.88 ,4.64 ,59.76 ,29.58 ,26,15.52 ,0.30 ,0.41 ,0.37 ,126,0.0305,0.2883
1270,33.76 ,73.91 ,45.94 ,29,12.87 ,3.20 ,57.54 ,27.13 ,28,15.69 ,0.30 ,0.41 ,0.37 ,123,0.0308,0.2075
1271,25.96 ,77.86 ,48.37 ,62,13.41 ,4.53 ,53.57 ,20.72 ,41,11.52 ,0.30 ,0.41 ,0.37 ,126,0.0326,0.2324
1272,37.40 ,96.30 ,60.56 ,25,17.45 ,9.80 ,52.87 ,23.09 ,48,11.24 ,0.30 ,0.41 ,0.37 ,124,0.0342,0.2578
1273,33.94 ,97.37 ,58.11 ,21,18.39 ,9.16 ,51.70 ,24.77 ,29,13.84 ,0.30 ,0.41 ,0.37 ,125,0.0368,0.2457
1274,33.93 ,79.05 ,52.51 ,18,13.83 ,8.87 ,50.52 ,29.48 ,24,12.04 ,0.30 ,0.42 ,0.36 ,122,0.0377,0.1686
1275,33.21 ,72.32 ,47.66 ,63,11.44 ,5.47 ,49.08 ,27.13 ,26,13.50 ,0.30 ,0.41 ,0.36 ,122,0.0368,0.291
1276,39.82 ,84.53 ,60.71 ,35,13.27 ,2.93 ,46.64 ,22.23 ,43,11.28 ,0.30 ,0.41 ,0.36 ,124,0.0368,0.3156
1277,37.93 ,92.71 ,61.65 ,21,17.65 ,6.41 ,43.24 ,22.05 ,41,8.98 ,0.30 ,0.41 ,0.36 ,119,0.0349,0.3065
1278,36.02 ,84.96 ,57.56 ,20,12.84 ,3.38 ,46.06 ,21.18 ,35,11.05 ,0.28 ,0.41 ,0.36 ,122,0.0353,0.2648
1279,37.14 ,76.51 ,55.90 ,19,11.59 ,7.19 ,46.75 ,23.67 ,28,12.29 ,0.30 ,0.41 ,0.36 ,114,0.0338,0.2647
1281,40.26 ,78.99 ,60.11 ,29,12.46 ,9.18 ,44.91 ,24.36 ,30,10.15 ,0.27 ,0.41 ,0.36 ,111,0.036,0.1286
1282,34.31 ,79.10 ,58.16 ,21,12.43 ,4.25 ,43.35 ,22.07 ,45,9.05 ,0.30 ,0.41 ,0.36 ,121,0.0349,0.2087
1283,39.53 ,70.54 ,59.15 ,16,8.09 ,1.88 ,41.34 ,23.05 ,29,10.02 ,0.30 ,0.41 ,0.36 ,119,0.0355,0.243
1284,27.14 ,80.92 ,53.97 ,59,13.32 ,2.23 ,45.63 ,20.25 ,37,12.00 ,0.30 ,0.41 ,0.36 ,115,0.0348,0.3068
1285,34.20 ,81.79 ,58.24 ,38,13.70 ,3.19 ,48.45 ,21.27 ,32,12.96 ,0.29 ,0.41 ,0.35 ,116,0.0344,0.2675
1286,38.28 ,71.72 ,57.61 ,22,10.98 ,5.84 ,49.83 ,24.69 ,30,12.16 ,0.30 ,0.41 ,0.35 ,116,0.034,0.3091
1287,28.00 ,68.54 ,55.86 ,23,12.07 ,1.97 ,48.06 ,21.32 ,42,9.40 ,0.30 ,0.41 ,0.36 ,115,0.0337,0.2742
1288,25.08 ,85.66 ,57.59 ,36,12.05 ,2.10 ,46.81 ,21.45 ,34,10.72 ,0.30 ,0.40 ,0.35 ,113,0.0328,0.2841
1289,23.03 ,87.88 ,51.35 ,54,16.61 ,1.50 ,43.81 ,21.30 ,33,12.24 ,0.30 ,0.40 ,0.35 ,105,0.0322,0.2795
1290,38.82 ,80.32 ,59.29 ,28,13.33 ,4.94 ,45.76 ,18.45 ,34,12.20 ,0.30 ,0.40 ,0.35 ,115,0.0331,0.2922
1292,23.18 ,85.85 ,57.12 ,22,15.25 ,3.15 ,51.37 ,21.01 ,39,12.29 ,0.30 ,0.41 ,0.36 ,110,0.0327,0.2345
1293,19.75 ,88.01 ,53.88 ,49,15.81 ,2.79 ,47.80 ,17.07 ,34,9.42 ,0.30 ,0.41 ,0.36 ,111,0.032,0.2733
1294,24.67 ,83.50 ,51.18 ,45,16.79 ,2.81 ,45.52 ,20.66 ,32,12.07 ,0.30 ,0.40 ,0.36 ,93,0.0328,0.2615
1295,35.70 ,79.93 ,56.71 ,24,13.83 ,2.38 ,43.19 ,21.13 ,33,12.59 ,0.30 ,0.40 ,0.35 ,110,0.0308,0.2619
1296,31.82 ,87.68 ,59.67 ,21,14.73 ,0.75 ,47.54 ,19.93 ,37,14.41 ,0.30 ,0.40 ,0.36 ,111,0.0306,0.227
1297,16.10 ,89.80 ,57.91 ,47,14.24 ,1.52 ,49.47 ,16.64 ,33,14.17 ,0.30 ,0.40 ,0.36 ,103,0.0291,0.1865
1299,25.59 ,81.88 ,52.87 ,32,17.27 ,0.91 ,42.19 ,16.81 ,31,10.91 ,0.27 ,0.40 ,0.35 ,106,0.0311,0.2402
1300,38.31 ,88.29 ,58.72 ,22,15.04 ,0.99 ,47.96 ,18.84 ,32,13.16 ,0.30 ,0.40 ,0.35 ,109,0.0302,0.3068
1301,25.19 ,91.22 ,61.71 ,40,14.14 ,1.91 ,51.49 ,21.33 ,41,13.99 ,0.30 ,0.40 ,0.35 ,105,0.0308,0.2531
1302,7.35 ,81.68 ,55.02 ,35,16.78 ,1.54 ,43.89 ,13.80 ,30,11.23 ,0.30 ,0.43 ,0.35 ,104,0.0307,0.2413
1303,5.68 ,84.00 ,48.93 ,41,17.88 ,1.05 ,43.51 ,12.89 ,41,9.65 ,0.30 ,0.40 ,0.36 ,102,0.0274,0.2246
1304,11.99 ,90.75 ,58.36 ,28,18.56 ,1.18 ,39.34 ,13.58 ,37,10.97 ,0.30 ,0.40 ,0.36 ,105,0.0279,0.2738
1305,31.54 ,90.97 ,61.07 ,29,15.37 ,2.20 ,53.71 ,19.82 ,32,14.03 ,0.30 ,0.40 ,0.36 ,102,0.0284,0.2628
1306,19.30 ,88.21 ,61.17 ,43,14.16 ,2.03 ,51.15 ,19.71 ,38,12.01 ,0.30 ,0.39 ,0.34 ,75,0.026,0.304
1307,7.73 ,92.46 ,55.14 ,33,19.32 ,1.01 ,33.83 ,15.02 ,28,9.56 ,0.30 ,0.39 ,0.34 ,67,0.0282,0.2788
1308,8.03 ,92.53 ,53.31 ,35,19.76 ,0.61 ,47.49 ,13.77 ,37,11.82 ,0.30 ,0.39 ,0.35 ,57,0.0293,0.2775
1310,24.19 ,88.50 ,62.99 ,46,13.92 ,0.46 ,55.89 ,16.90 ,34,14.11 ,0.29 ,0.39 ,0.35 ,40,0.0327,0.2428
1311,19.44 ,97.52 ,59.15 ,32,18.84 ,4.22 ,52.79 ,16.45 ,38,9.92 ,0.28 ,0.39 ,0.35 ,24,0.0336,0.2468
1312,16.36 ,98.91 ,60.90 ,34,17.51 ,3.36 ,49.85 ,16.25 ,29,11.76 ,0.28 ,0.39 ,0.36 ,34,0.0228,0.2018
1313,15.68 ,96.06 ,55.31 ,28,19.88 ,1.62 ,55.56 ,17.17 ,26,12.40 ,0.28 ,0.38 ,0.35 ,28,0.0216,0.1573
1314,20.66 ,88.28 ,61.03 ,47,17.33 ,1.49 ,61.37 ,13.95 ,44,12.41 ,0.27 ,0.38 ,0.33 ,35,0.0298,0.2137
1315,21.88 ,95.30 ,59.59 ,32,17.85 ,1.65 ,61.68 ,15.03 ,41,12.65 ,0.28 ,0.38 ,0.34 ,27,0.0319,0.2655
1316,20.42 ,100.74 ,61.22 ,31,20.49 ,5.72 ,58.73 ,16.16 ,44,11.36 ,0.27 ,0.38 ,0.35 ,36,0.0247,0.3082
1317,26.48 ,99.34 ,63.44 ,31,15.62 ,7.22 ,53.61 ,16.00 ,24,9.67 ,0.27 ,0.37 ,0.34 ,27,0.0226,0.2267
1319,29.96 ,86.38 ,58.41 ,41,15.18 ,2.53 ,54.57 ,15.86 ,43,12.73 ,0.27 ,0.37 ,0.32 ,27,0.0313,0.2455
1320,23.66 ,97.62 ,60.90 ,34,21.01 ,2.28 ,50.31 ,14.91 ,43,9.83 ,0.27 ,0.37 ,0.34 ,38,0.0251,0.1401
1321,23.35 ,96.59 ,61.05 ,31,17.96 ,2.03 ,48.63 ,14.70 ,38,9.33 ,0.23 ,0.36 ,0.33 ,29,0.0276,0.317
1322,33.06 ,94.38 ,62.33 ,29,14.81 ,2.26 ,47.67 ,16.90 ,30,10.54 ,0.26 ,0.36 ,0.32 ,27,0.0301,0.2579
1323,36.47 ,91.88 ,60.11 ,49,14.64 ,6.13 ,47.44 ,19.30 ,28,12.24 ,0.24 ,0.36 ,0.32 ,25,0.0285,0.2361
1324,32.43 ,90.97 ,57.81 ,34,17.78 ,4.35 ,43.25 ,15.45 ,43,9.88 ,0.27 ,0.36 ,0.34 ,35,0.0228,0.2895
1325,27.85 ,91.82 ,59.81 ,30,17.29 ,1.89 ,39.86 ,14.75 ,44,7.41 ,0.28 ,0.36 ,0.33 ,27,0.0183,0.1764
1326,26.92 ,88.57 ,63.32 ,31,18.13 ,2.94 ,39.58 ,14.80 ,33,9.79 ,0.27 ,0.36 ,0.31 ,29,0.027,0.2964
1327,31.64 ,90.69 ,58.40 ,48,13.24 ,5.24 ,40.45 ,18.16 ,34,10.72 ,0.31 ,0.36 ,0.34 ,24,0.0176,0.2428
1331,29.44 ,92.47 ,58.49 ,41,16.22 ,4.26 ,40.77 ,15.66 ,33,9.34 ,0.27 ,0.35 ,0.33 ,22,0.0187,0.2227
1332,31.70 ,92.18 ,57.12 ,46,15.32 ,4.32 ,37.26 ,15.79 ,28,9.72 ,0.29 ,0.35 ,0.33 ,31,0.014,0.221
1333,33.89 ,78.90 ,52.13 ,32,11.97 ,4.85 ,41.91 ,16.59 ,32,9.76 ,0.29 ,0.34 ,0.32 ,31,0.012,0.2611
1334,29.50 ,76.90 ,52.09 ,30,13.53 ,3.77 ,41.29 ,15.19 ,41,8.64 ,0.27 ,0.35 ,0.32 ,23,0.0201,0.2613
1335,31.27 ,88.05 ,58.65 ,27,17.03 ,3.33 ,39.28 ,16.03 ,51,6.62 ,0.28 ,0.35 ,0.32 ,24,0.0149,0.2769
1336,29.05 ,92.71 ,56.11 ,53,14.86 ,5.46 ,36.63 ,16.34 ,31,8.66 ,0.27 ,0.35 ,0.33 ,32,0.0138,0.2009
1337,25.62 ,83.82 ,52.00 ,39,13.81 ,6.65 ,39.58 ,16.39 ,32,8.70 ,0.25 ,0.35 ,0.32 ,26,0.0166,0.1851
1338,28.73 ,70.06 ,48.36 ,26,12.03 ,5.70 ,29.85 ,14.42 ,32,7.44 ,0.27 ,0.35 ,0.32 ,20,0.0194,0.1877
1339,29.75 ,85.79 ,50.83 ,29,15.88 ,4.77 ,41.53 ,15.38 ,33,8.64 ,0.25 ,0.35 ,0.33 ,29,0.0203,0.1315
1340,26.62 ,87.01 ,53.53 ,47,14.44 ,3.62 ,41.44 ,16.17 ,54,7.09 ,0.29 ,0.35 ,0.33 ,31,0.0127,0.1192
1341,22.59 ,78.54 ,54.41 ,41,13.96 ,5.36 ,40.06 ,16.79 ,37,8.11 ,0.31 ,0.35 ,0.33 ,21,0.0105,0.253
1342,20.13 ,77.61 ,45.74 ,32,13.25 ,5.76 ,37.36 ,18.04 ,28,8.15 ,0.30 ,0.36 ,0.33 ,19,0.016,0.2538
1343,15.74 ,77.73 ,45.44 ,29,16.74 ,7.56 ,38.84 ,16.30 ,31,8.14 ,0.32 ,0.36 ,0.34 ,30,0.0092,0.2381
1344,25.26 ,88.54 ,51.43 ,32,18.07 ,8.18 ,41.25 ,16.64 ,40,8.24 ,0.31 ,0.36 ,0.33 ,33,0.0099,0.2339
1345,23.24 ,76.45 ,50.69 ,49,11.49 ,7.48 ,38.20 ,17.15 ,49,7.47 ,0.31 ,0.36 ,0.33 ,19,0.0102,0
1346,21.74 ,81.56 ,46.47 ,36,13.16 ,7.77 ,41.73 ,18.43 ,34,8.53 ,0.32 ,0.36 ,0.33 ,15,0.0134,0.2294
1347,18.14 ,91.21 ,44.37 ,32,18.21 ,9.29 ,40.48 ,18.91 ,34,9.26 ,0.33 ,0.38 ,0.34 ,29,0.0112,0.2451
1348,14.13 ,84.85 ,46.66 ,28,20.33 ,8.21 ,40.52 ,19.08 ,34,9.00 ,0.32 ,0.40 ,0.34 ,28,0.0142,0.2545
1349,13.74 ,86.86 ,47.88 ,52,15.25 ,9.45 ,45.23 ,18.12 ,40,8.19 ,0.33 ,0.36 ,0.34 ,24,0.0098,0.2625
1350,15.80 ,83.49 ,47.44 ,36,14.21 ,10.02 ,47.10 ,21.17 ,46,9.05 ,0.33 ,0.37 ,0.34 ,19,0.0109,0.3156
1351,23.09 ,95.53 ,42.56 ,33,15.84 ,6.83 ,45.39 ,20.15 ,38,8.94 ,0.33 ,0.43 ,0.35 ,24,0.0217,0.1035
1352,20.16 ,97.37 ,47.85 ,29,20.59 ,4.54 ,40.12 ,20.62 ,32,9.99 ,0.33 ,0.40 ,0.35 ,28,0.0161,0.3255
1353,18.62 ,83.34 ,45.55 ,43,16.47 ,3.48 ,44.62 ,20.26 ,34,10.00 ,0.34 ,0.38 ,0.35 ,22,0.0099,0.2704
1354,16.93 ,86.21 ,46.42 ,42,14.95 ,5.08 ,50.03 ,20.56 ,38,8.23 ,0.34 ,0.41 ,0.36 ,18,0.0183,0.2882
1357,23.51 ,84.87 ,49.13 ,27,16.53 ,2.71 ,41.10 ,21.84 ,35,9.54 ,0.33 ,0.40 ,0.35 ,20,0.0158,0.2573
1358,22.63 ,87.56 ,44.53 ,53,14.64 ,1.62 ,44.27 ,21.50 ,38,11.36 ,0.33 ,0.41 ,0.36 ,19,0.0229,0.3157
1359,22.68 ,92.60 ,44.77 ,38,15.97 ,10.04 ,50.46 ,22.76 ,38,9.34 ,0.33 ,0.38 ,0.34 ,26,0.0141,0.278
1360,17.22 ,93.17 ,44.75 ,32,19.83 ,7.95 ,47.77 ,22.52 ,45,8.17 ,0.33 ,0.40 ,0.35 ,27,0.0134,0.2487
1361,23.87 ,92.22 ,47.65 ,32,18.16 ,5.42 ,41.40 ,23.03 ,37,10.28 ,0.31 ,0.39 ,0.35 ,17,0.0172,0.2093
1362,25.00 ,80.14 ,44.87 ,43,13.79 ,2.95 ,45.94 ,23.60 ,36,11.00 ,0.33 ,0.38 ,0.36 ,17,0.015,0.0036
1363,25.35 ,88.48 ,45.69 ,43,14.71 ,2.74 ,52.22 ,22.72 ,41,11.16 ,0.28 ,0.37 ,0.34 ,23,0.0181,0.2006
1364,16.78 ,90.89 ,43.96 ,33,17.06 ,6.14 ,48.00 ,23.20 ,30,10.64 ,0.32 ,0.37 ,0.34 ,28,0.0101,0.1838
